9064,Hellbound: Hellraiser II,https://image.tmdb.org/t/p/w500//auPOq1wgZuYSaADejOskBKG6fuV.jpg,https://image.tmdb.org/t/p/original//8gAvVDbxtWYw3KzyUAPQ4Ddd0AL.jpg,"Doctor Channard is sent a new patient, a girl warning of the terrible creatures that have destroyed her family, Cenobites who offer the most intense sensations of pleasure and pain. But Channard has been searching for the doorway to Hell for years, and Kirsty must follow him to save her father and witness the power struggles among the newly damned.",1988-12-23,97,Time to play.,6.4,en,No Category
9077,Tarantula,https://image.tmdb.org/t/p/w500//gPjlVSys2CJP1aQKXnhj4kKDxrB.jpg,https://image.tmdb.org/t/p/original//mJhEzR254JifF0wjKj48hcqabus.jpg,"A lone-wolf scientist sequestered in a mansion near a small desert town arouses the suspicion of the town's doctor when his lab assistant is found dead from a case of acromegaly which took only four days to develop.  As the doctor investigates, aided by the scientist's new, and very female, assistant, they discover that, far worse, something much larger and hungrier than it ever should be,  is devouring local cattle - and humans - in increasingly large quantities.",1955-12-14,80,More terrifying than any horror known to man comes a creeping crawling monster whose towering fury no one can escape!,6.3,en,No Category
9092,Snow White: A Tale of Terror,https://image.tmdb.org/t/p/w500//qoFccaw3SVzIFLRWAacFE3cyiig.jpg,https://image.tmdb.org/t/p/original//jrm5WPcYN09Xv9u31XwATd0R7Rv.jpg,"When young Lili's mother dies in childbirth, her father remarries Lady Claudia, a woman ruled by an evil mirror with the power to make her queen of all living things.  After escaping an attempt on her life, Lili finds herself lost in a dark forest, where living happily ever after seems unlikely.",1997-07-18,100,The fairy tale is over.,5.9,en,No Category
9095,Mary Reilly,https://image.tmdb.org/t/p/w500//eAOPWQdwytdRaLK3VXi7JFJFqmj.jpg,https://image.tmdb.org/t/p/original//mErnrp6gxgSw7eYVnuos3k8EkWf.jpg,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",1996-02-23,104,The untold story of Jekyll and Hyde,5.9,en,No Category
9100,The Craft,https://image.tmdb.org/t/p/w500//8UCScpzQbeJcSkY7ZgRpblYh0lP.jpg,https://image.tmdb.org/t/p/original//ukalDRKzS5eS1qJufmEsXdOSrBl.jpg,"A Catholic school newcomer falls in with a clique of teen witches who wield their powers against all who dare to cross them -- be they teachers, rivals or meddlesome parents.",1996-05-03,101,Welcome to the witching hour.,6.7,en,No Category
9102,Screamers,https://image.tmdb.org/t/p/w500//oDGJGbzBkNXhCZfZMR6gjtKkKkI.jpg,https://image.tmdb.org/t/p/original//7LMy4tZggDRa31ycv5ccnPtLspV.jpg,"SIRIUS 6B, Year 2078. On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",1995-09-08,108,The last scream you hear will be your own.,6.2,en,No Category
9276,The Faculty,https://image.tmdb.org/t/p/w500//l0rz4vB0FfxraTd1mLGoaydSQd1.jpg,https://image.tmdb.org/t/p/original//dzFPs6fXRrWIhUhE671lOSCuTnT.jpg,"When some very creepy things start happening around school, the kids at Herrington High make a chilling discovery that confirms their worst suspicions: their teachers really are from another planet!",1998-12-25,104,Take me to your teacher.,6.5,en,No Category
9286,Final Destination 3,https://image.tmdb.org/t/p/w500//p7ARuNKUGPGvkBiDtIDvAzYzonX.jpg,https://image.tmdb.org/t/p/original//nSV1NIAK0Sp5dM1oiobtqbJ8Jrv.jpg,"A student's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself – which seeks out those who escaped their fate.",2006-02-09,93,This ride will be the death of you.,6.1,en,No Category
9299,Tesis,https://image.tmdb.org/t/p/w500//gj6Pnhd175dzKA8j9t5LS1RqKhV.jpg,https://image.tmdb.org/t/p/original//cSneRMf8QtzeIVx957EQMDprObW.jpg,"While doing a thesis about violence, Ángela finds a snuff video where a girl is tortured until death. Soon she discovers that the girl was a former student in her faculty...",1996-04-11,125,My name is Angela. They're going to kill me.,7.4,es,No Category
9306,The Island of Dr. Moreau,https://image.tmdb.org/t/p/w500//hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg,https://image.tmdb.org/t/p/original//n5hkgbRtScKgUxvh17NQDH1ps2U.jpg,A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA—with horrific results.,1996-08-23,96,The gates of hell are unlocked.,4.8,en,No Category
9348,Species,https://image.tmdb.org/t/p/w500//cT5wdyo8kT7dycqjrolJ2sHWkFx.jpg,https://image.tmdb.org/t/p/original//tEHmWaIzM0nuFi1CKQL8mJdJZsT.jpg,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.",1995-07-07,108,Our time is up.,5.9,en,No Category
9358,Final Destination 2,https://image.tmdb.org/t/p/w500//sDsdhVmGzh4L56QvtLLinvXjDs3.jpg,https://image.tmdb.org/t/p/original//8YyxNz4oGttHEvkudRhqSkPmvIE.jpg,"When Kimberly has a violent premonition of a highway pileup she blocks the freeway, keeping a few others meant to die, safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next.",2003-01-31,90,Death is like a boomerang. it keeps coming back,6.2,en,No Category
9360,Anaconda,https://image.tmdb.org/t/p/w500//1G3tE98K1dtsVzSgpevzboKEyXK.jpg,https://image.tmdb.org/t/p/original//5aj2kU5FN9VIu835cIf8W838vlt.jpg,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest - and deadliest - snake.",1997-04-11,89,"When you can't breathe, you can't scream.",5.1,en,No Category
9362,Tremors,https://image.tmdb.org/t/p/w500//cA4ggkZ3r1d5r9hOAUWC8x5ul2i.jpg,https://image.tmdb.org/t/p/original//grXTsQ4cxBQ7DToJCl93yzA664x.jpg,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",1990-01-19,96,The monster movie that breaks new ground.,6.8,en,No Category
9373,The Texas Chainsaw Massacre,https://image.tmdb.org/t/p/w500//w0yIF8UPMNBDLwztmqgUoc4isLH.jpg,https://image.tmdb.org/t/p/original//joj4ONoHmLGDoNGYph8ZPISphZ.jpg,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a chainsaw-wielding killer and his family of equally psychopathic killers.",2003-05-21,98,Based on a true story...,6.2,en,No Category
9374,Death Becomes Her,https://image.tmdb.org/t/p/w500//hXKmJZ7SUPlwgLbaKuk2FT9M5Gz.jpg,https://image.tmdb.org/t/p/original//8vdJJjtbaPnfAgqyvLtFwlCSNdi.jpg,"Madeline is married to Ernest, who was once arch-rival Helen's fiance. After recovering from a mental breakdown, Helen vows to kill Madeline and steal back Ernest. Unfortunately for everyone, the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot.",1992-07-30,104,In one small bottle... The fountain of youth. The secret of eternal life. The power of an ancient potion. Sometimes it works... sometimes it doesn't.,6.7,en,No Category
9378,Thir13en Ghosts,https://image.tmdb.org/t/p/w500//j4UNVqRy1SqBjaf3f1uEBMuCgwb.jpg,https://image.tmdb.org/t/p/original//x30bpi16AFWrfGVhYMqujbcCAWS.jpg,"Arthur and his two children, Kathy and Bobby, inherit his Uncle Cyrus's estate: a glass house that serves as a prison to 12 ghosts. When the family, accompanied by Bobby's Nanny and an attorney, enter the house they find themselves trapped inside an evil machine ""designed by the devil and powered by the dead"" to open the Eye of Hell. Aided by Dennis, a ghost hunter, and his rival Kalina, a ghost rights activist out to set the ghosts free, the group must do what they can to get out of the house alive.",2001-10-26,91,Misery loves company.,6.2,en,No Category
9392,The Descent,https://image.tmdb.org/t/p/w500//pRpdcDQ3VTGM7fdU23c2cDOjq6o.jpg,https://image.tmdb.org/t/p/original//yERDHEaOezMqsRXhrulS9t6sAqC.jpg,"After a tragic accident, six friends reunite for a caving expedition. Their adventure soon goes horribly wrong when a collapse traps them deep underground and they find themselves pursued by bloodthirsty creatures. As their friendships deteriorate, they find themselves in a desperate struggle to survive the creatures and each other.",2005-07-08,99,Scream your last breath.,7.0,en,No Category
9406,An American Werewolf in Paris,https://image.tmdb.org/t/p/w500//1NUOprbP7LLfKPArLJY7wziUiHT.jpg,https://image.tmdb.org/t/p/original//3umSuaSibCcNGAnsWYUyauLTZwE.jpg,An American man unwittingly gets involved with werewolves who have developed a serum allowing them to transform at will.,1997-05-29,105,Things are about to get a little hairy.,5.9,en,No Category
